device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,deprecation (percentage loss in value)
BlackBerry,Others,10.21,yes,no,8,2,16,4,1800,137.5,2013,932,4.014940539,4.790819533,16.19512045
BlackBerry,Others,7.65,yes,no,8,2,16,4,2100,139,2013,814,3.969725716,4.6987516,15.51531015
Others,Android,12.88,yes,no,12,5,16,4,4180,165,2018,531,4.042700329,4.574195382,11.61942175
Others,Android,12.88,yes,no,13,5,64,4,3180,167.5,2017,784,4.55008022,5.138617988,11.4532306
Others,Android,12.83,yes,no,13,8,64,4,6180,167.5,2017,720,4.422208424,5.515241618,19.81840996
Others,Android,12.7,no,no,13,5,16,4,2800,169,2017,751,3.196221134,4.256746818,24.91399487
Others,Android,12.7,yes,no,13,5,16,4,2800,176,2017,872,4.132282402,4.369954053,5.438767733
Others,Android,12.7,no,no,13,2,32,4,2800,176,2017,565,3.04594999,4.069710281,25.15560618
Others,Android,12.88,no,no,13,5,16,4,3000,174,2018,597,4.099497927,4.61005822,11.07492072
Others,Android,12.7,yes,no,13,8,64,4,3000,152,2017,895,4.715995741,5.126995095,8.01637892
Others,Android,12.7,no,no,8,2,16,4,2000,150,2016,1083,3.917010547,4.376385755,10.49667999
Others,Android,12.83,yes,no,13,5,32,4,3150,142.6,2016,599,4.541591204,5.48147191,17.14650228
Others,Android,15.24,yes,no,24,8,64,4,3500,207,2015,858,4.646695933,5.738538106,19.02648641
Others,Android,15.24,no,no,8,2,32,4,3000,177,2015,569,4.243339115,4.707185111,9.853999472
Others,Android,12.7,no,no,8,2,32,4,5000,180,2015,862,3.995260604,4.941356667,19.14648399
Others,Android,12.7,no,no,5,0.3,16,4,2000,156,2015,572,3.916015027,4.371597439,10.4214173
Others,Android,12.7,no,no,8,2,32,4,2100,154,2015,789,3.903990834,4.803365092,18.72383716
Others,Android,10.36,no,no,8,5,16,4,2100,97,2015,889,3.827771453,5.243808381,27.00397927
Others,Android,15.24,yes,no,13,5,16,4,3200,177,2014,740,4.159195535,5.355642433,22.33993238
Others,Android,12.7,yes,no,13,5,32,4,2200,164,2014,608,4.356452384,5.007630785,13.0037223
Others,Android,17.78,no,no,5,2,32,4,3000,299,2014,1090,4.373112017,4.876417952,10.32122226
Others,Android,10.16,no,no,3.15,0.3,16,4,1400,106,2014,856,3.064325065,4.263665307,28.12932432
Others,Windows,12.7,no,no,8,2,32,4,2200,139,2014,637,4.260000234,5.003610679,14.8614769
Others,Android,12.7,no,no,8,2,16,4,2000,166,2014,1042,4.001315113,4.703747749,14.93346739
Others,Android,12.7,no,no,5,0.3,16,4,1800,170,2014,874,3.798630318,4.391481793,13.50003263
Others,Android,12.7,no,no,13,5,16,4,2300,129,2014,959,4.394819456,5.563370321,21.00436961
Others,Android,12.7,no,no,8,2,32,4,2000,136,2014,979,4.027670429,5.009301071,19.59615979
Others,Android,12.83,no,no,16,8,32,4,2500,152,2014,696,4.694919478,5.670914871,17.21054566
Others,Android,15.24,no,no,8,2,16,4,3000,206,2014,632,4.038831852,5.190787834,22.1923149
Others,Android,10.29,no,no,3.15,0.3,16,4,1800,135,2014,980,3.301008654,4.231639696,21.9922089
Others,Android,7.75,no,no,1.3,2,512,0.25,1300,101,2014,1056,3.268808194,4.262398147,23.31058523
Others,Android,12.7,no,no,8,2,16,4,2000,155,2014,571,4.235265253,4.782814153,11.44825792
Others,Android,12.7,no,no,3.15,2,16,4,2100,174,2014,616,3.713572067,4.268017718,12.9907064
Others,Android,12.83,no,no,8,2,16,4,2350,166,2014,976,3.936130081,4.872139217,19.21146121
Others,Android,10.29,no,no,8,2,16,4,3000,149,2014,790,4.224202549,5.242328856,19.42125981
Others,Android,10.36,no,no,8,5,16,4,2000,135,2014,1024,4.057507672,5.074173315,20.0360843
Others,Android,20.32,no,no,5,5,32,4,4500,404,2014,614,4.431649785,5.885298151,24.69965546
Others,Android,10.34,no,no,8,5,16,4,1800,109,2014,725,3.768614422,4.860819649,22.46956904
Others,Android,12.7,no,no,13,5,16,4,2000,133,2014,639,4.504244267,5.349485653,15.80042346
Others,Android,12.7,no,no,12,2,16,4,2000,144,2014,988,4.24506078,4.93820796,14.0364113
Others,Android,10.34,no,no,8,2,16,4,1800,125,2013,581,3.586569835,5.306434335,32.4109259
Others,Android,12.7,no,no,13,5,32,4,2020,128,2013,1038,4.220242729,5.484215852,23.04747218
Others,Android,12.7,no,no,5,0.3,16,4,2000,155,2013,909,3.621938048,4.489983776,19.33293685
Others,Android,10.16,no,no,5,0.3,16,4,1600,124,2013,782,3.670460869,4.381776603,16.23350067
Others,Android,12.7,no,no,12,5,16,4,2500,158,2013,729,4.0084235,5.346011692,25.02030054
Others,Android,12.83,no,no,5,0.3,16,4,2250,184,2013,728,3.664842876,4.774406503,23.23982313
Others,Others,5.08,no,no,1.3,0.3,128,0.25,820,80,2013,905,2.212660385,3.041183536,27.24344457
Others,Others,5.08,no,no,0.3,0.3,32,0.25,820,80,2013,636,1.53686722,3.042138646,49.48069767
Others,Others,5.28,no,no,1.3,0.3,32,0.25,820,90,2013,695,2.337952237,3.041183536,23.12360601
Others,Android,12.7,no,no,5,0.3,16,4,2000,128,2013,816,3.555348061,4.615813346,22.97461369
Others,Android,10.16,no,no,3.15,0.3,16,4,1500,128,2013,566,3.215269329,4.379398183,26.58193673
Others,Android,7.75,no,no,2,0.3,512,0.25,1000,105,2013,897,2.714694744,3.71210758,26.86917915
Others,Android,10.29,no,no,5,0.3,16,4,2000,144,2013,1028,3.847377812,4.623108331,16.7794147
Others,Android,10.16,no,no,5,0.3,16,4,1600,137,2013,793,3.888549649,4.606569207,15.58686141
Others,Android,12.78,no,no,8,2,16,4,2800,190,2013,1006,4.27652722,4.856551279,11.94312642
Others,Android,12.7,no,no,8,2,16,4,2000,170,2013,855,4.016563185,4.865069877,17.44079147
Others,Android,12.7,no,no,5,0.3,16,4,2000,170,2013,909,3.929666441,4.611549793,14.78642501
Others,Android,7.75,no,no,2,0.3,512,0.25,1500,120,2013,1038,3.405521353,4.397161522,22.55182495
Others,Others,5.28,no,no,1.3,0.3,64,0.25,1400,95,2013,729,2.709382646,3.362802994,19.4308245
Others,Others,5.18,no,no,0.3,0.3,32,0.25,820,90,2013,883,2.460443178,3.394843908,27.52411467
Others,Others,5.08,no,no,1.3,0.3,64,0.25,620,69,2013,990,2.23644529,3.007166651,25.62948617
Others,Android,12.88,no,no,12,5,16,4,2600,220,2013,689,4.199755077,5.439947129,22.79786959
Others,Android,12.7,no,no,13,5,16,4,2000,145,2013,745,4.192076051,5.442028024,22.96849571
Others,Android,10.34,no,no,8,2,16,4,1800,125,2013,902,3.581572601,5.187665096,30.95983386
Others,Android,12.78,no,no,8,2,16,4,2200,210,2013,956,4.004602187,5.072545364,21.05339825
Others,Android,12.88,no,no,8,1.3,16,4,2800,243,2013,1060,4.416186486,5.398207949,18.19161974
Others,Android,10.29,no,no,8,1.3,16,4,1800,148,2013,608,4.153242203,5.562180507,25.33068285
Others,Android,10.29,no,no,5,0.3,16,4,1800,145,2013,850,4.231784971,5.195453731,18.548308
Others,Android,14.35,yes,no,12,8,128,4,3100,168,2018,578,5.086608193,5.969039986,14.78347934
Others,Android,14.35,yes,no,12,8,64,4,3100,163,2018,586,4.579339426,5.736894826,20.17738577
Others,Android,12.83,yes,no,12,8,64,4,3400,183,2018,567,4.464067345,5.440381006,17.94568542
Others,Android,12.75,yes,no,12,8,64,4,3100,165,2018,454,4.472552661,5.245391161,14.73366764
Others,Android,12.75,yes,no,8,5,16,4,3100,155,2017,819,4.286753954,5.127825562,16.40211036
Others,Android,12.75,yes,no,13,5,32,4,3100,155,2017,890,4.279024447,5.240158452,18.34169737
Others,Android,12.83,yes,no,12,8,64,4,3400,183,2017,809,4.722508678,5.560950826,15.07731635
Others,Android,12.75,yes,no,12,8,64,4,3100,165,2017,756,4.511189123,5.346154696,15.61805859
Others,Android,12.75,yes,no,12,8,64,4,3100,158,2017,564,4.784821514,5.911744704,19.06244681
Others,Android,12.75,yes,no,16,8,32,4,3100,153,2017,843,4.623501143,5.670983763,18.47091552
Others,Android,12.7,yes,no,8,5,16,4,3080,140,2016,789,4.054563692,5.069595787,20.02195318
Others,Android,12.7,yes,no,13,5,16,4,3080,140,2016,992,4.606369467,5.247602852,12.21954868
Others,Android,12.7,yes,no,16,5,32,4,3050,139,2016,681,4.653579325,5.393536633,13.71933405
Others,Android,12.7,yes,no,16,8,16,4,3200,145,2016,546,4.3447141,5.700978547,23.79002895
Others,Android,12.7,yes,no,13,5,16,4,2850,139,2015,542,4.604670061,5.336094731,13.70711554
Others,Android,12.7,yes,no,13,5,16,4,2900,148,2015,863,4.432719749,5.444407072,18.58213961
Others,Android,12.7,yes,no,13,5,16,4,3120,144,2015,889,4.733827218,5.561911643,14.8884858
Others,Android,12.83,yes,no,13,5,16,4,3620,162,2015,774,4.765331338,5.694876265,16.32247803
Others,Android,10.29,yes,no,8,5,32,4,2470,115,2015,928,4.127295662,5.190565104,20.48465669
Others,Android,25.43,no,no,5,2,16,4,7280,470,2015,696,4.484018984,5.439773525,17.56974875
Others,Android,10.16,yes,no,8,1.3,16,4,1800,173.8,2013,575,4.069710281,5.597569744,27.29505005
Others,Others,5.18,yes,no,2,8,16,4,2300,130,2018,723,3.853121898,4.705739241,18.11866955
Others,Android,12.7,yes,no,13,8,32,4,5000,218,2017,745,4.969743853,6.107089701,18.62336896
Others,Android,10.34,yes,no,8,2,16,4,4000,200,2017,714,4.202301704,5.79963796,27.54199947
Others,Android,12.75,yes,no,16,8,64,4,4500,250,2018,443,4.777020443,6.802339206,29.77385722
Others,Android,10.34,yes,no,13,5,32,4,3800,153,2016,930,5.260511652,6.476695401,18.77784385
Others,Android,10.29,yes,no,5,2,32,4,3000,181,2015,759,4.81818259,5.828298349,17.33122943
Others,Android,10.34,yes,no,8,2,16,4,3000,185,2015,688,4.618875833,6.087229169,24.12186719
Others,Others,5.08,no,no,2,2,24,4,1000,101,2015,691,3.151453149,4.948263313,36.31193512
Others,Android,10.34,yes,no,8,0.3,32,4,2630,185,2014,1023,4.306898912,6.130073651,29.7414818
Others,Android,10.16,no,no,5,0.3,16,4,2000,170,2013,802,3.486151088,5.519819572,36.84302462
Others,Others,5.13,no,no,3.15,0.3,128,0.25,1150,136,2013,590,4.149621578,4.942784627,16.0468867
Others,Others,5.08,no,no,2,0.3,16,4,1300,161,2013,630,3.193763124,4.940784912,35.35919533
Celkon,Android,10.16,no,no,5,1.3,16,4,1400,122,2014,549,3.662792119,4.38688979,16.50594625
Celkon,Android,10.16,no,no,5,1.3,16,4,1400,122,2014,1035,3.493776563,4.390986376,20.43299013
Celkon,Android,10.16,no,no,5,1.3,16,4,1400,122,2014,573,3.654288009,4.398023008,16.9106664
Celkon,Android,12.7,no,no,8,2,16,4,1400,149,2014,995,4.085640122,4.786491242,14.64227311
Celkon,Android,12.7,no,no,5,0.3,32,4,1400,147,2014,661,3.950281718,4.474149924,11.7087763
Celkon,Android,10.16,no,no,3.15,1.3,512,0.25,1400,115.3,2014,932,3.028683374,4.093177214,26.00654172
Celkon,Android,10.29,no,no,8,1.3,16,4,2000,130,2014,1027,3.537184091,4.608664075,23.24925329
Celkon,Android,7.75,no,no,3.15,0.3,512,4,1400,102,2014,573,2.68988623,3.684118137,26.98697137
Celkon,Android,10.29,no,no,5,1.3,16,4,1400,78.2,2014,985,3.693120448,4.380149875,15.68506664
Celkon,Android,12.7,no,no,5,0.3,16,4,1400,140,2013,1059,3.758172281,4.053001599,7.274344971
Celkon,Android,10.29,no,no,5,1.3,16,4,1400,140,2013,965,3.765608987,4.505460342,16.42121557
Celkon,Android,7.75,no,no,3.15,0.3,512,0.25,1400,140,2013,567,2.911807039,3.905602438,25.44538044
Celkon,Others,7.75,no,no,1.3,0.3,256,0.25,1200,140,2013,836,2.466403178,3.349553149,26.36620265
Celkon,Others,5.18,no,no,1.3,0.3,256,0.25,1800,140,2013,586,2.333114298,2.951780386,20.95908256
Celkon,Others,5.28,no,no,1.3,0.3,256,0.25,1400,140,2013,561,2.063058062,3.025776395,31.81723324
Celkon,Others,5.23,no,no,1.3,0.3,256,0.25,1400,140,2013,796,2.242835089,3.023347441,25.81616461
Celkon,Others,5.23,no,no,0.3,0.3,256,0.25,1400,140,2013,687,2.315501318,3.068517943,24.54007566
Celkon,Android,12.7,no,no,8,1.3,16,4,1400,140,2013,567,3.898532415,4.507005937,13.50061505
Celkon,Android,10.16,no,no,3.15,0.3,512,0.25,1400,140,2013,637,2.800325477,3.884651809,27.91308939
Celkon,Android,10.16,no,no,3.15,0.3,256,0.25,1400,140,2013,778,3.116621591,4.070564034,23.43514154
Celkon,Android,7.75,no,no,1.3,0.3,256,0.25,1400,140,2013,945,2.884800713,3.934371409,26.67696023
Celkon,Android,12.7,no,no,12,3,16,4,1400,177,2013,779,4.035478809,5.297116646,23.81744487
Celkon,Android,10.16,no,no,5,0.3,512,0.25,1400,140,2013,942,3.171784217,4.256463412,25.48310863
Celkon,Android,10.34,no,no,8,0.3,256,0.25,1400,140,2013,831,4.312408568,4.930870326,12.54264901
Celkon,Others,10.16,no,no,2,0.3,256,0.25,1200,140,2013,635,2.85819286,3.639163862,21.46017689
Celkon,Others,7.75,no,no,2,0.3,256,0.25,1200,140,2013,569,2.877511642,3.659193144,21.36212742
Celkon,Others,5.18,no,no,1.3,0.3,256,0.25,1800,140,2013,899,2.35991016,2.977568303,20.74371031
Celkon,Others,5.18,no,no,1.3,0.3,256,0.25,1500,140,2013,818,2.429217744,3.383712067,28.20849718
Celkon,Others,5.23,no,no,1.3,0.3,256,0.25,1400,140,2013,980,2.621038824,3.683112859,28.83631525
Celkon,Others,5.23,no,no,1.3,0.3,256,0.25,3000,140,2013,787,2.584751985,3.384729189,23.63489542
Celkon,Android,11.76,no,no,5,0.3,256,0.25,1400,140,2013,857,4.335720882,4.787825021,9.442787425
Celkon,Android,11.76,no,no,8,0.3,256,0.25,1400,140,2013,563,4.493791598,4.883029169,7.97123174
Celkon,Android,7.75,no,no,3.15,0.3,256,0.25,1400,98,2013,1034,4.187075661,4.239454497,1.235508862
Coolpad,Android,15.29,yes,no,,8,64,4,4000,177,2018,655,4.634146294,5.007095704,7.448417846
Coolpad,Android,12.83,yes,no,12,13,64,4,3200,152,2017,791,4.564348191,5.85904682,22.0974276
Coolpad,Android,12.7,yes,no,13,8,16,4,2500,148,2017,671,4.132121927,4.784570814,13.63651856
Coolpad,Android,12.83,yes,no,13,8,64,4,4060,167,2016,851,4.443004135,5.30420003,16.23611271
Coolpad,Android,12.7,yes,no,13,8,16,4,2500,148,2017,555,4.527532916,5.344055258,15.27907745
Coolpad,Android,12.83,yes,no,16,8,128,4,4070,168,2016,820,4.53464042,6.04339264,24.96531849
Coolpad,Android,12.83,yes,no,8,8,16,4,3050,170,2016,646,4.231784971,4.702206148,10.00426528
Coolpad,Android,12.83,yes,no,13,8,32,4,4010,173.4,2016,661,4.55039716,5.207133661,12.61224589
Coolpad,Android,12.83,yes,no,8,8,16,4,2500,143,2016,1078,4.201553369,5.190398024,19.05142246
Coolpad,Android,12.83,yes,no,8,8,16,4,2500,143,2016,777,4.207226719,4.379523504,3.934144544
Coolpad,Android,12.83,yes,no,13,5,16,4,2500,163,2016,1011,4.146146061,5.299067085,21.75705658
Coolpad,Android,12.83,yes,no,13,5,16,4,3000,168,2016,1028,4.107096246,4.769158036,13.88215247
Coolpad,Android,12.83,yes,no,13,5,64,4,2800,170,2016,703,4.91125685,5.941748955,17.34324545
Coolpad,Android,12.7,yes,no,8,2,32,4,2000,125,2016,1040,4.046553898,4.871219958,16.92935378
Coolpad,Android,10.34,yes,no,8,5,16,4,1800,120,2016,755,4.274858931,5.193567775,17.68935891
Coolpad,Android,12.7,yes,no,13,5,16,4,2500,142,2016,779,4.204095426,4.686381441,10.29122407
Coolpad,Android,12.83,yes,no,13,5,16,4,3000,138.5,2015,1014,4.131158535,4.774490931,13.47436628
Coolpad,Android,12.83,yes,no,13,5,32,4,2500,138.5,2015,883,4.590259573,5.301263024,13.4119633
Coolpad,Android,12.83,yes,no,8,2,32,4,2500,158,2015,725,4.349890765,5.082521753,14.41471426
Coolpad,Android,10.34,yes,no,8,5,32,4,1800,119,2015,820,4.243339115,5.021179508,15.49118871
Others,Android,25.53,yes,no,8,2,32,4,7000,597,2015,848,4.964730962,6.129268051,18.99961104
Others,Android,20.42,yes,no,8,2,16,4,5900,305,2014,939,4.658047226,5.517332407,15.57428695
Others,Android,20.32,no,no,5,2,16,4,4100,292,2013,735,4.273466561,4.865455368,12.16718194
Others,Android,17.78,no,no,3.15,0.3,16,4,4100,234,2013,613,3.834061464,4.585171539,16.38128625
Others,Android,20.35,yes,no,8,24,256,4,3400,171,2019,354,5.820705882,6.801738993,14.42326899
Others,Android,12.57,yes,no,12,8,16,4,4000,139,2018,687,4.14472077,4.874051629,14.96354398
Others,Android,12.57,no,no,12,8,32,4,4000,139,2018,377,4.403910428,4.517758729,2.520017288
Others,Android,12.7,yes,no,13,5,16,4,3000,142.5,2018,493,4.395066248,5.43929596,19.19788369
Others,Others,5.28,no,no,0.3,8,32,0.25,3100,130,2018,504,3.277144733,3.693618208,11.27548792
Others,Android,5.18,yes,no,5,8,32,4,2000,256,2018,711,4.263524591,4.786074072,10.91812356
Others,Android,12.83,yes,no,16,8,32,4,4000,203,2018,645,5.163470824,6.109669716,15.48690741
Others,Android,12.93,yes,no,12,8,64,4,4500,190,2018,608,4.933538244,5.885409346,16.17340521
Others,Android,12.83,yes,no,13,5,16,4,5000,203,2017,594,4.619368905,5.246286958,11.94974766
Others,Android,12.83,yes,no,13,5,32,4,3000,180,2017,792,4.410006521,4.781976562,7.778583525
Others,Android,12.7,no,no,5,2,32,4,2000,167,2017,715,3.97724879,4.385271365,9.304386001
Others,Android,12.75,yes,no,13,5,16,4,4000,206,2017,836,4.892902257,5.799122957,15.62685783
Others,Others,5.18,no,no,0.3,5,32,4,1500,112,2017,770,3.24376354,3.881976084,16.44040381
Others,Others,5.18,yes,no,0.3,5,32,4,1000,92,2017,629,3.259249719,3.667144962,11.12296479
Others,Android,10.16,no,no,2,0.3,16,4,1300,105,2015,1034,3.055886196,4.05958057,24.7240905
Others,Android,12.7,no,no,5,2,32,4,2100,145,2015,573,4.037068494,4.388008706,7.997710021
Others,Android,10.29,no,no,5,2,32,4,1600,125,2015,962,3.88567903,4.270536259,9.011918074
Others,Android,12.7,no,no,8,5,32,4,2000,150,2015,1031,3.897924081,4.628593701,15.78599608
Others,Android,12.7,no,no,13,5,32,4,2000,150,2014,944,4.512616204,5.255201075,14.13047494
Others,Android,10.16,no,no,8,0.3,16,4,1400,121,2014,1061,3.985830933,4.59643212,13.28424245
Others,Android,12.7,no,no,13,5,32,4,2500,154.5,2013,1030,4.355682659,6.089452955,28.4716921
Others,Android,10.16,no,no,5,0.3,16,4,1400,154.5,2013,863,3.902376628,4.949610592,21.15790615
Others,Android,10.29,no,no,5,0.3,16,4,2000,147.7,2013,619,4.140114296,4.997279839,17.15264245
Others,Android,10.29,no,no,8,2,16,4,1700,147,2013,715,3.664586762,5.302608148,30.89086239
Others,Android,12.7,no,no,13,2,16,4,2000,168,2013,994,4.499365127,5.39648709,16.62418436
Others,Android,12.7,no,no,13,2,16,4,1900,165,2013,966,4.254761284,5.561296826,23.49336104
Others,Android,10.29,no,no,8,2,16,4,1700,150.5,2013,944,4.484921613,5.39494486,16.86807318
Others,Android,10.16,no,no,5,0.3,16,4,1500,130.5,2013,727,4.143610804,5.011035214,17.31028366
Gionee,Android,13.84,yes,no,8,5,16,4,2670,135.6,2018,645,4.351567427,4.879994956,10.82844416
Gionee,Android,15.27,yes,no,13,8,64,4,3600,177,2017,854,4.902975842,6.213807778,21.09546968
Gionee,Android,15.21,yes,no,13,8,64,4,3410,165,2017,778,4.961655112,5.7676958,13.97509016
Gionee,Android,12.88,yes,no,13,16,32,4,3030,141,2017,619,4.789073824,5.298367365,9.612273101
Gionee,Android,16.33,yes,no,13,8,128,4,5000,241,2017,726,4.999506936,6.507695536,23.17546344
Gionee,Android,15.24,yes,no,13,8,64,4,5000,199,2017,847,4.881513214,5.553889385,12.10640192
Gionee,Android,15.27,yes,no,13,8,64,4,4000,180,2017,603,4.372481222,5.889957708,25.76379256
Gionee,Android,15.24,yes,no,12,8,64,4,6020,215,2017,623,4.991656327,6.131726365,18.59296991
Gionee,Android,15.24,yes,no,13,20,64,4,4550,226,2017,756,4.825670246,5.915042361,18.41697909
Gionee,Android,12.83,yes,no,13,16,64,4,4010,182,2017,750,4.571303116,5.635503634,18.88385825
Gionee,Android,12.78,yes,no,13,8,32,4,4000,162,2017,660,4.260141447,5.520700629,22.83331893
Gionee,Android,12.88,yes,no,13,8,128,4,7000,238,2016,656,5.674628257,7.047204129,19.4768854
Gionee,Android,12.7,yes,no,8,5,16,4,4000,160,2016,567,4.195395806,5.347583608,21.54595209
Gionee,Android,12.7,yes,no,8,5,16,4,2300,167,2016,819,4.310262068,4.942713278,12.79562812
Gionee,Android,12.83,yes,no,13,13,64,4,3000,168.2,2016,992,4.465563232,5.916633236,24.5252654
Gionee,Android,12.83,yes,no,13,5,32,4,3065,183,2016,819,4.356452384,5.248864483,17.00200304
Gionee,Android,12.83,yes,no,13,8,32,4,3150,166,2016,970,4.645640119,5.63432521,17.54753327
Gionee,Android,12.83,yes,no,13,8,64,4,3130,170,2016,835,5.007497042,5.971236329,16.13969426
Gionee,Android,10.29,no,no,5,2,32,4,1800,153,2016,606,3.745968421,4.485485343,16.48688749
Gionee,Android,10.21,yes,no,16,5,64,4,2530,207.7,2016,873,5.073359671,6.307478942,19.56596736
Gionee,Android,12.83,yes,no,16,8,64,4,3000,147.2,2016,694,5.161695489,6.110025058,15.52087856
Gionee,Android,12.7,no,no,8,5,16,4,4000,167.6,2016,941,4.199905058,4.78574021,12.24126522
Gionee,Android,12.83,yes,no,8,5,16,4,5000,200,2015,713,4.295106163,5.823726137,26.24814317
Gionee,Android,15.24,yes,no,13,5,64,4,5020,208,2015,945,4.336898507,6.039516344,28.19129447
Gionee,Android,12.7,yes,no,8,5,32,4,4000,183,2015,779,4.507667605,5.131613221,12.158859
Gionee,Android,12.7,no,no,5,2,16,4,2000,153,2015,1069,3.573468603,4.512287059,20.80582294
Gionee,Android,12.83,yes,no,13,5,32,4,3150,147,2015,829,4.803036954,5.667740703,15.25658625
Gionee,Android,12.7,yes,no,8,5,16,4,2400,136.6,2015,967,4.138520925,4.87557893,15.11734331
Gionee,Android,15.24,yes,no,24,8,64,4,3500,210,2015,1022,5.3574821,6.174743978,13.23555893
Gionee,Android,12.7,yes,no,8,5,16,4,5000,176,2015,1054,4.548494009,5.392672545,15.65417757
Gionee,Android,12.83,yes,no,13,5,32,4,6020,211,2015,892,5.004885462,5.799153259,13.69627188
Gionee,Android,10.29,no,no,5,2,32,4,1800,176,2015,886,3.883829271,4.791068671,18.93605503
Gionee,Android,12.75,yes,no,13,8,16,4,2700,125.3,2015,623,4.904904339,5.985672807,18.05592292
Gionee,Android,12.7,no,no,8,2,32,4,5000,180.3,2014,950,4.160912273,5.137737732,19.01275444
Gionee,Android,10.36,no,no,8,5,16,4,2050,97.7,2014,911,4.185555442,5.479054335,23.60806836
Gionee,Android,12.7,no,no,5,2,32,4,1950,150,2015,595,4.033709524,4.802380355,16.00603813
Gionee,Android,10.29,no,no,5,2,32,4,1800,88.2,2014,547,3.89324785,4.598246271,15.33189785
Gionee,Android,12.7,no,no,13,5,16,4,2300,133,2014,699,4.783232686,5.602635293,14.62530692
Gionee,Android,10.34,no,no,13,0.3,16,4,1800,142.9,2013,1000,4.461415282,5.427106281,17.7938472
Gionee,Android,12.83,yes,no,16,8,16,4,2500,150,2013,738,4.632104187,5.831325137,20.56515323
Gionee,Android,12.7,no,no,13,5,32,4,2000,142.9,2013,632,4.417031744,5.522580291,20.01869577
Gionee,Android,10.36,no,no,8,5,16,4,2000,135,2013,894,4.360675309,5.297066585,17.67754399
Gionee,Android,10.34,no,no,8,2,16,4,1800,142.9,2013,753,3.86388263,5.192289962,25.58422857
Gionee,Android,12.7,no,no,8,2,16,4,4200,115.35,2014,614,3.689129423,4.865532448,24.17829986
Gionee,Android,12.88,no,no,13,5,16,4,3200,115.35,2014,939,4.256179925,5.395534817,21.1166257
